date,fever,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-05-02,76,0.5135135135135135,39.027027027027025,37.075675675675676
2020-05-03,66,0.5238095238095238,34.57142857142858,32.84285714285715
2020-05-04,65,0.5238095238095238,34.04761904761905,32.3452380952381
2020-05-05,63,0.5238095238095238,33.0,31.35
2020-05-06,73,0.5238095238095238,38.23809523809524,36.326190476190476
2020-05-07,54,0.5238095238095238,28.28571428571429,26.871428571428574
2020-05-08,65,0.5238095238095238,34.04761904761905,32.3452380952381
2020-05-09,55,0.5238095238095238,28.80952380952381,27.36904761904762
2020-05-10,58,0.5221445221445221,30.284382284382282,28.770163170163173
2020-05-11,61,0.5221445221445221,31.85081585081585,30.258275058275057
2020-05-12,59,0.5221445221445221,30.806526806526804,29.266200466200466
2020-05-13,69,0.5221445221445221,36.02797202797203,34.226573426573424
2020-05-14,60,0.5221445221445221,31.328671328671327,29.762237762237763
2020-05-15,65,0.5221445221445221,33.93939393939394,32.24242424242424
2020-05-16,57,0.5221445221445221,29.76223776223776,28.274125874125872
2020-05-17,73,0.4524236983842011,33.02692998204668,31.375583482944347
2020-05-18,70,0.4524236983842011,31.669658886894076,30.086175942549374
2020-05-19,78,0.4524236983842011,35.28904847396769,33.52459605026931
2020-05-20,80,0.4524236983842011,36.193895870736085,34.384201077199286
2020-05-21,74,0.4524236983842011,33.47935368043088,31.805385996409342
2020-05-22,82,0.4524236983842011,37.09874326750449,35.24380610412926
2020-05-23,100,0.4524236983842011,45.24236983842011,42.98025134649911
2020-05-24,91,0.4619999999999999,42.041999999999994,39.939899999999994
2020-05-25,73,0.4619999999999999,33.72599999999999,32.039699999999996
2020-05-26,75,0.4619999999999999,34.64999999999999,32.9175
2020-05-27,71,0.4619999999999999,32.80199999999999,31.161899999999992
2020-05-28,69,0.4619999999999999,31.877999999999993,30.2841
2020-05-29,63,0.4619999999999999,29.105999999999995,27.650699999999993
2020-05-30,58,0.4619999999999999,26.795999999999996,25.456199999999995
2020-05-31,78,0.4524714828897339,35.29277566539924,33.528136882129274
2020-06-01,70,0.4524714828897339,31.67300380228137,30.0893536121673
2020-06-02,72,0.4524714828897339,32.57794676806084,30.949049429657798
2020-06-03,78,0.4524714828897339,35.29277566539924,33.528136882129274
2020-06-04,77,0.4524714828897339,34.840304182509506,33.09828897338403
2020-06-05,67,0.4524714828897339,30.315589353612168,28.79980988593156
2020-06-06,84,0.4524714828897339,38.00760456273765,36.107224334600765
2020-06-07,69,0.4488977955911823,30.97394789579158,29.425250501002004
2020-06-08,76,0.4488977955911823,34.11623246492986,32.41042084168337
2020-06-09,65,0.4488977955911823,29.17835671342685,27.719438877755508
2020-06-10,64,0.4488977955911823,28.729458917835668,27.292985971943885
2020-06-11,60,0.4488977955911823,26.93386773547094,25.587174348697395
2020-06-12,87,0.4488977955911823,39.05410821643286,37.101402805611215
2020-06-13,78,0.4488977955911823,35.014028056112224,33.26332665330661
2020-06-14,92,0.537280701754386,49.429824561403514,46.95833333333334
2020-06-15,59,0.537280701754386,31.699561403508774,30.11458333333334
2020-06-16,74,0.537280701754386,39.75877192982457,37.77083333333334
2020-06-17,59,0.537280701754386,31.699561403508774,30.11458333333334
2020-06-18,63,0.537280701754386,33.84868421052632,32.15625000000001
2020-06-19,53,0.537280701754386,28.47587719298246,27.05208333333334
2020-06-20,56,0.537280701754386,30.087719298245617,28.58333333333334
2020-06-21,56,0.5899772209567198,33.03872437357631,31.386788154897495
2020-06-22,66,0.5899772209567198,38.938496583143504,36.99157175398633
2020-06-23,62,0.5899772209567198,36.57858769931663,34.7496583143508
2020-06-24,63,0.5899772209567198,37.16856492027335,35.31013667425968
2020-06-25,65,0.5899772209567198,38.348519362186785,36.43109339407744
2020-06-26,57,0.5899772209567198,33.62870159453303,31.947266514806376
2020-06-27,70,0.5899772209567198,41.29840546697039,39.23348519362187
2020-06-28,59,0.5905349794238683,34.84156378600823,33.09948559670782
2020-06-29,64,0.5905349794238683,37.794238683127574,35.9045267489712
2020-06-30,70,0.5905349794238683,41.33744855967078,39.27057613168724
2020-07-01,72,0.5905349794238683,42.51851851851852,40.3925925925926
2020-07-02,85,0.5905349794238683,50.19547325102881,47.68569958847737
2020-07-03,63,0.5905349794238683,37.2037037037037,35.34351851851852
2020-07-04,73,0.5905349794238683,43.10905349794239,40.95360082304527
2020-07-05,88,0.5652920962199313,49.74570446735395,47.25841924398626
2020-07-06,77,0.5652920962199313,43.52749140893471,41.351116838487975
2020-07-07,83,0.5652920962199313,46.919243986254294,44.573281786941585
2020-07-08,80,0.5652920962199313,45.2233676975945,42.96219931271478
2020-07-09,95,0.5652920962199313,53.70274914089347,51.0176116838488
2020-07-10,73,0.5652920962199313,41.266323024054984,39.203006872852235
2020-07-11,86,0.5652920962199313,48.61512027491409,46.18436426116838
2020-07-12,97,0.5751937984496124,55.7937984496124,53.00410852713179
2020-07-13,80,0.5751937984496124,46.01550387596899,43.71472868217054
2020-07-14,100,0.5751937984496124,57.519379844961236,54.64341085271318
2020-07-15,92,0.5751937984496124,52.91782945736434,50.27193798449613
2020-07-16,100,0.5751937984496124,57.519379844961236,54.64341085271318
2020-07-17,92,0.5751937984496124,52.91782945736434,50.27193798449613
2020-07-18,84,0.5751937984496124,48.31627906976744,45.90046511627907
2020-07-19,86,0.599388379204893,51.547400611620795,48.97003058103976
2020-07-20,99,0.599388379204893,59.3394495412844,56.372477064220185
2020-07-21,98,0.599388379204893,58.74006116207951,55.803058103975545
2020-07-22,91,0.599388379204893,54.54434250764526,51.817125382262994
2020-07-23,83,0.599388379204893,49.74923547400611,47.26177370030581
2020-07-24,100,0.599388379204893,59.9388379204893,56.94189602446483
2020-07-25,97,0.599388379204893,58.14067278287462,55.2336391437309
2020-07-26,82,0.5932203389830508,48.644067796610166,46.21186440677966
2020-07-27,83,0.5932203389830508,49.23728813559322,46.77542372881356
2020-07-28,84,0.5932203389830508,49.83050847457627,47.33898305084746
2020-07-29,98,0.5932203389830508,58.13559322033898,55.228813559322035
2020-07-30,81,0.5932203389830508,48.050847457627114,45.64830508474576
2020-07-31,82,0.5932203389830508,48.644067796610166,46.21186440677966
2020-08-01,80,0.5932203389830508,47.45762711864407,45.08474576271187
2020-08-02,91,0.6086956521739131,55.39130434782609,52.6217391304348
2020-08-03,73,0.6086956521739131,44.434782608695656,42.21304347826088
2020-08-04,87,0.6086956521739131,52.95652173913044,50.30869565217392
2020-08-05,75,0.6086956521739131,45.652173913043484,43.36956521739131
2020-08-06,78,0.6086956521739131,47.47826086956522,45.10434782608696
2020-08-07,78,0.6086956521739131,47.47826086956522,45.10434782608696
2020-08-08,93,0.6086956521739131,56.608695652173914,53.77826086956522
2020-08-09,76,0.5996275605214153,45.57169459962756,43.29310986964619
2020-08-10,80,0.5996275605214153,47.970204841713226,45.57169459962756
2020-08-11,68,0.5996275605214153,40.77467411545624,38.73594040968344
2020-08-12,81,0.5996275605214153,48.56983240223464,46.14134078212291
2020-08-13,83,0.5996275605214153,49.76908752327747,47.2806331471136
2020-08-14,72,0.5996275605214153,43.1731843575419,41.01452513966481
2020-08-15,77,0.5996275605214153,46.171322160148975,43.86275605214153
2020-08-16,64,0.5365853658536586,34.34146341463415,32.62439024390245
2020-08-17,66,0.5365853658536586,35.41463414634146,33.643902439024394
2020-08-18,81,0.5365853658536586,43.463414634146346,41.29024390243903
2020-08-19,84,0.5365853658536586,45.07317073170732,42.81951219512196
2020-08-20,79,0.5365853658536586,42.390243902439025,40.270731707317076
2020-08-21,100,0.5365853658536586,53.65853658536586,50.975609756097576
2020-08-22,100,0.5365853658536586,53.65853658536586,50.975609756097576
2020-08-23,90,0.4814126394052044,43.32713754646839,41.16078066914498
2020-08-24,88,0.4814126394052044,42.364312267657986,40.246096654275085
2020-08-25,79,0.4814126394052044,38.03159851301115,36.13001858736059
2020-08-26,80,0.4814126394052044,38.513011152416354,36.587360594795534
2020-08-27,74,0.4814126394052044,35.62453531598513,33.843308550185874
2020-08-28,51,0.4814126394052044,24.552044609665426,23.324442379182155
2020-08-29,76,0.4814126394052044,36.587360594795534,34.75799256505576
2020-08-30,90,0.4935064935064935,44.41558441558441,42.1948051948052
2020-08-31,83,0.4935064935064935,40.96103896103896,38.91298701298702
2020-09-01,74,0.4935064935064935,36.51948051948052,34.69350649350649
2020-09-02,73,0.4935064935064935,36.02597402597402,34.224675324675324
2020-09-03,84,0.4935064935064935,41.45454545454545,39.38181818181818
2020-09-04,60,0.4935064935064935,29.61038961038961,28.12987012987013
2020-09-05,75,0.4935064935064935,37.01298701298701,35.16233766233766
2020-09-06,72,0.4897119341563786,35.25925925925926,33.49629629629629
2020-09-07,69,0.4897119341563786,33.79012345679012,32.10061728395062
2020-09-08,74,0.4897119341563786,36.23868312757202,34.42674897119342
2020-09-09,70,0.4897119341563786,34.2798353909465,32.565843621399175
2020-09-10,72,0.4897119341563786,35.25925925925926,33.49629629629629
2020-09-11,56,0.4897119341563786,27.4238683127572,26.052674897119342
2020-09-12,73,0.4897119341563786,35.748971193415635,33.961522633744856
2020-09-13,65,0.4745762711864407,30.847457627118644,29.30508474576271
2020-09-14,55,0.4745762711864407,26.10169491525424,24.79661016949153
2020-09-15,58,0.4745762711864407,27.52542372881356,26.14915254237288
2020-09-16,54,0.4745762711864407,25.627118644067796,24.345762711864406
2020-09-17,54,0.4745762711864407,25.627118644067796,24.345762711864406
2020-09-18,89,0.4745762711864407,42.23728813559322,40.12542372881356
2020-09-19,97,0.4745762711864407,46.03389830508475,43.73220338983052
2020-09-20,87,0.4421052631578947,38.46315789473684,36.54
2020-09-21,72,0.4421052631578947,31.83157894736842,30.240000000000002
2020-09-22,74,0.4421052631578947,32.71578947368421,31.080000000000002
2020-09-23,100,0.4421052631578947,44.21052631578947,42.00000000000001
2020-09-24,90,0.4421052631578947,39.78947368421053,37.800000000000004
2020-09-25,74,0.4421052631578947,32.71578947368421,31.080000000000002
2020-09-26,73,0.4421052631578947,32.27368421052631,30.659999999999997
2020-09-27,76,0.4631379962192817,35.19848771266541,33.43856332703214
2020-09-28,89,0.4631379962192817,41.21928166351607,39.15831758034027
2020-09-29,78,0.4631379962192817,36.12476370510397,34.31852551984878
2020-09-30,68,0.4631379962192817,31.493383742911156,29.918714555765604
2020-10-01,69,0.4631379962192817,31.956521739130437,30.358695652173918
2020-10-02,74,0.4631379962192817,34.27221172022685,32.55860113421551
2020-10-03,75,0.4631379962192817,34.73534971644613,32.998582230623825
2020-10-04,81,0.4465020576131687,36.166666666666664,34.358333333333334
2020-10-05,67,0.4465020576131687,29.915637860082303,28.41985596707819
2020-10-06,63,0.4465020576131687,28.129629629629626,26.723148148148145
2020-10-07,83,0.4465020576131687,37.059670781893004,35.20668724279836
2020-10-08,68,0.4465020576131687,30.362139917695472,28.8440329218107
2020-10-09,66,0.4465020576131687,29.469135802469133,27.995679012345676
2020-10-10,58,0.4465020576131687,25.897119341563783,24.602263374485595
2020-10-11,68,0.4786324786324786,32.547008547008545,30.919658119658123
2020-10-12,64,0.4786324786324786,30.63247863247863,29.1008547008547
2020-10-13,69,0.4786324786324786,33.02564102564102,31.374358974358973
2020-10-14,59,0.4786324786324786,28.23931623931624,26.827350427350428
2020-10-15,72,0.4786324786324786,34.46153846153846,32.738461538461536
2020-10-16,63,0.4786324786324786,30.153846153846153,28.646153846153847
2020-10-17,73,0.4786324786324786,34.94017094017094,33.19316239316239
2020-10-18,88,0.4149139579349905,36.51242829827916,34.68680688336521
2020-10-19,77,0.4149139579349905,31.948374760994266,30.35095602294455
2020-10-20,76,0.4149139579349905,31.533460803059278,29.956787762906316
2020-10-21,76,0.4149139579349905,31.533460803059278,29.956787762906316
2020-10-22,63,0.4149139579349905,26.1395793499044,24.832600382409183
2020-10-23,84,0.4149139579349905,34.8527724665392,33.11013384321224
2020-10-24,59,0.4149139579349905,24.479923518164437,23.255927342256218
2020-10-25,95,0.3712948517940718,35.27301092043682,33.50936037441498
2020-10-26,94,0.3712948517940718,34.90171606864275,33.156630265210616
2020-10-27,87,0.3712948517940718,32.302652106084246,30.687519500780034
2020-10-28,86,0.3712948517940718,31.931357254290173,30.33478939157567
2020-10-29,96,0.3712948517940718,35.644305772230894,33.86209048361935
2020-10-30,83,0.3712948517940718,30.81747269890796,29.27659906396256
2020-10-31,100,0.3712948517940718,37.129485179407176,35.27301092043682
2020-11-01,88,0.4057971014492753,35.71014492753623,33.92463768115942
2020-11-02,80,0.4057971014492753,32.463768115942024,30.840579710144922
2020-11-03,74,0.4057971014492753,30.02898550724637,28.527536231884053
2020-11-04,75,0.4057971014492753,30.434782608695645,28.913043478260864
2020-11-05,72,0.4057971014492753,29.21739130434782,27.75652173913043
2020-11-06,79,0.4057971014492753,32.05797101449275,30.45507246376811
2020-11-07,84,0.4057971014492753,34.086956521739125,32.38260869565217
2020-11-08,77,0.4018518518518518,30.94259259259259,29.39546296296296
2020-11-09,84,0.4018518518518518,33.75555555555555,32.06777777777778
2020-11-10,81,0.4018518518518518,32.55,30.922499999999996
2020-11-11,64,0.4018518518518518,25.718518518518515,24.43259259259259
2020-11-12,66,0.4018518518518518,26.52222222222222,25.196111111111108
2020-11-13,71,0.4018518518518518,28.531481481481478,27.10490740740741
2020-11-14,97,0.4018518518518518,38.97962962962962,37.030648148148146
2020-11-15,74,0.4139784946236559,30.634408602150536,29.102688172043013
2020-11-16,83,0.4139784946236559,34.36021505376344,32.642204301075274
2020-11-17,92,0.4139784946236559,38.086021505376344,36.181720430107525
2020-11-18,75,0.4139784946236559,31.048387096774192,29.495967741935488
2020-11-19,81,0.4139784946236559,33.53225806451613,31.855645161290326
2020-11-20,74,0.4139784946236559,30.634408602150536,29.102688172043013
2020-11-21,79,0.4139784946236559,32.704301075268816,31.069086021505377
2020-11-22,79,0.4504347826086957,35.58434782608696,33.80513043478261
2020-11-23,80,0.4504347826086957,36.03478260869566,34.233043478260875
2020-11-24,81,0.4504347826086957,36.48521739130435,34.66095652173914
2020-11-25,88,0.4504347826086957,39.63826086956522,37.656347826086964
2020-11-26,79,0.4504347826086957,35.58434782608696,33.80513043478261
2020-11-27,75,0.4504347826086957,33.78260869565218,32.093478260869574
2020-11-28,93,0.4504347826086957,41.8904347826087,39.79591304347827
2020-11-29,75,0.4405594405594406,33.04195804195804,31.389860139860136
2020-11-30,100,0.4405594405594406,44.05594405594406,41.85314685314686
2020-12-01,83,0.4405594405594406,36.56643356643357,34.73811188811189
2020-12-02,82,0.4405594405594406,36.12587412587413,34.31958041958042
2020-12-03,75,0.4405594405594406,33.04195804195804,31.389860139860136
2020-12-04,70,0.4405594405594406,30.83916083916084,29.297202797202797
2020-12-05,87,0.4405594405594406,38.32867132867133,36.412237762237766
2020-12-06,73,0.4300341296928328,31.392491467576793,29.822866894197958
2020-12-07,81,0.4300341296928328,34.83276450511946,33.09112627986349
2020-12-08,89,0.4300341296928328,38.27303754266212,36.35938566552902
2020-12-09,87,0.4300341296928328,37.41296928327645,35.54232081911263
2020-12-10,82,0.4300341296928328,35.262798634812285,33.499658703071674
2020-12-11,80,0.4300341296928328,34.40273037542662,32.68259385665529
2020-12-12,94,0.4300341296928328,40.42320819112628,38.40204778156996
2020-12-13,71,0.4639376218323586,32.93957115009746,31.292592592592587
2020-12-14,84,0.4639376218323586,38.97076023391812,37.02222222222222
2020-12-15,71,0.4639376218323586,32.93957115009746,31.292592592592587
2020-12-16,74,0.4639376218323586,34.33138401559454,32.614814814814814
2020-12-17,76,0.4639376218323586,35.25925925925925,33.49629629629629
2020-12-18,73,0.4639376218323586,33.86744639376218,32.17407407407407
2020-12-19,64,0.4639376218323586,29.69200779727095,28.207407407407402
2020-12-20,85,0.4242424242424242,36.060606060606055,34.25757575757575
2020-12-21,86,0.4242424242424242,36.484848484848484,34.660606060606064
2020-12-22,85,0.4242424242424242,36.060606060606055,34.25757575757575
2020-12-23,70,0.4242424242424242,29.696969696969695,28.21212121212121
2020-12-24,59,0.4242424242424242,25.030303030303028,23.778787878787877
2020-12-25,87,0.4242424242424242,36.90909090909091,35.06363636363636
2020-12-26,89,0.4242424242424242,37.75757575757575,35.86969696969697
2020-12-27,86,0.449438202247191,38.651685393258425,36.71910112359551
2020-12-28,93,0.449438202247191,41.79775280898876,39.70786516853933
2020-12-29,91,0.449438202247191,40.89887640449438,38.853932584269664
2020-12-30,100,0.449438202247191,44.9438202247191,42.69662921348314
2020-12-31,71,0.449438202247191,31.91011235955056,30.314606741573037
2021-01-01,85,0.449438202247191,38.20224719101123,36.29213483146067
2021-01-02,97,0.449438202247191,43.59550561797753,41.41573033707866
2021-01-03,95,0.4516129032258065,42.903225806451616,40.75806451612904
2021-01-04,82,0.4516129032258065,37.032258064516135,35.18064516129033
2021-01-05,85,0.4516129032258065,38.38709677419355,36.46774193548388
2021-01-06,80,0.4516129032258065,36.12903225806452,34.322580645161295
2021-01-07,80,0.4516129032258065,36.12903225806452,34.322580645161295
2021-01-08,77,0.4516129032258065,34.7741935483871,33.03548387096775
2021-01-09,90,0.4516129032258065,40.645161290322584,38.612903225806456
2021-01-10,90,0.4301675977653632,38.71508379888269,36.77932960893855
2021-01-11,84,0.4301675977653632,36.134078212290504,34.32737430167598
2021-01-12,78,0.4301675977653632,33.55307262569833,31.875418994413412
2021-01-13,71,0.4301675977653632,30.541899441340785,29.01480446927375
2021-01-14,62,0.4301675977653632,26.670391061452516,25.336871508379893
2021-01-15,78,0.4301675977653632,33.55307262569833,31.875418994413412
2021-01-16,74,0.4301675977653632,31.832402234636874,30.24078212290503
2021-01-17,84,0.431159420289855,36.21739130434782,34.40652173913043
2021-01-18,72,0.431159420289855,31.04347826086956,29.49130434782608
2021-01-19,82,0.431159420289855,35.35507246376811,33.587318840579705
2021-01-20,68,0.431159420289855,29.31884057971014,27.852898550724635
2021-01-21,80,0.431159420289855,34.4927536231884,32.76811594202898
2021-01-22,83,0.431159420289855,35.78623188405796,33.99692028985506
2021-01-23,83,0.431159420289855,35.78623188405796,33.99692028985506
2021-01-24,66,0.4382608695652174,28.92521739130435,27.478956521739136
2021-01-25,84,0.4382608695652174,36.813913043478266,34.97321739130436
2021-01-26,79,0.4382608695652174,34.622608695652175,32.89147826086957
2021-01-27,92,0.4382608695652174,40.32,38.304
2021-01-28,71,0.4382608695652174,31.116521739130437,29.56069565217392
2021-01-29,83,0.4382608695652174,36.375652173913046,34.5568695652174
2021-01-30,100,0.4382608695652174,43.82608695652174,41.63478260869566
2021-01-31,100,0.4231433506044905,42.31433506044905,40.1986183074266
2021-02-01,76,0.4231433506044905,32.158894645941274,30.55094991364421
2021-02-02,76,0.4231433506044905,32.158894645941274,30.55094991364421
2021-02-03,90,0.4231433506044905,38.082901554404145,36.178756476683944
2021-02-04,83,0.4231433506044905,35.12089810017271,33.36485319516407
2021-02-05,67,0.4231433506044905,28.350604490500864,26.93307426597582
2021-02-06,87,0.4231433506044905,36.81347150259067,34.972797927461144
2021-02-07,99,0.4249578414839798,42.070826306914,39.967284991568306
2021-02-08,71,0.4249578414839798,30.172006745362566,28.66340640809444
2021-02-09,90,0.4249578414839798,38.246205733558185,36.33389544688028
2021-02-10,79,0.4249578414839798,33.5716694772344,31.893086003372684
2021-02-11,74,0.4249578414839798,31.446880269814507,29.874536256323786
2021-02-12,80,0.4249578414839798,33.99662731871838,32.29679595278247
2021-02-13,100,0.4249578414839798,42.49578414839798,40.370994940978086
2021-02-14,93,0.439068100358423,40.833333333333336,38.79166666666667
2021-02-15,74,0.439068100358423,32.4910394265233,30.866487455197138
2021-02-16,92,0.439068100358423,40.39426523297492,38.37455197132617
2021-02-17,91,0.439068100358423,39.95519713261649,37.95743727598567
2021-02-18,85,0.439068100358423,37.320788530465954,35.45474910394265
2021-02-19,59,0.439068100358423,25.905017921146957,24.60976702508961
2021-02-20,64,0.439068100358423,28.10035842293907,26.69534050179212
2021-02-21,52,0.6222222222222222,32.355555555555554,30.73777777777778
2021-02-22,53,0.6222222222222222,32.97777777777778,31.328888888888894
2021-02-23,49,0.6222222222222222,30.48888888888889,28.96444444444445
2021-02-24,47,0.6222222222222222,29.244444444444444,27.782222222222224
2021-02-25,66,0.6222222222222222,41.06666666666667,39.013333333333335
2021-02-26,61,0.6222222222222222,37.955555555555556,36.05777777777778
2021-02-27,77,0.6222222222222222,47.91111111111111,45.51555555555556
2021-02-28,58,0.6684350132625995,38.76923076923077,36.83076923076923
2021-03-01,55,0.6684350132625995,36.763925729442974,34.92572944297083
2021-03-02,53,0.6684350132625995,35.42705570291777,33.65570291777188
2021-03-03,46,0.6684350132625995,30.748010610079575,29.2106100795756
2021-03-04,54,0.6684350132625995,36.09549071618037,34.290716180371355
2021-03-05,46,0.6684350132625995,30.748010610079575,29.2106100795756
2021-03-06,65,0.6684350132625995,43.44827586206897,41.27586206896552
2021-03-07,65,0.6652892561983471,43.243801652892564,41.08161157024794
2021-03-08,72,0.6652892561983471,47.900826446280995,45.505785123966945
2021-03-09,74,0.6652892561983471,49.231404958677686,46.76983471074381
2021-03-10,60,0.6652892561983471,39.917355371900825,37.921487603305785
2021-03-11,67,0.6652892561983471,44.574380165289256,42.34566115702479
2021-03-12,70,0.6652892561983471,46.570247933884296,44.24173553719009
2021-03-13,76,0.6652892561983471,50.56198347107438,48.033884297520665
2021-03-14,84,0.6506024096385542,54.65060240963855,51.918072289156626
2021-03-15,80,0.6506024096385542,52.04819277108434,49.445783132530124
2021-03-16,70,0.6506024096385542,45.54216867469879,43.265060240963855
